actor,timeStamp,object,result,verb,extension,,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:18.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved"",""display"":""moved""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:20.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/49""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved"",""display"":""moved""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:21.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:21.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/49""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:29.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/49""}]","[{""answer"":""菴蜴ｻ霑・ｸｩ豕牙雛・・","duration"""":8","success"""":true}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/50""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/49""}]","[{""questionId"":50}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected"",""display"":""selected""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/49""}]","[{""completion"":true,""duration"":10}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:46.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/50""}]","[{""answer"":""菴譏ｯ莉荵域慮蛟吝悉逧・ｼ・","duration"""":16","success"""":true}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:49.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/50""}]","[{""completion"":true,""duration"":19}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:49.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/50""}]","[{""questionId"":51}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected"",""display"":""selected""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:22:50.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/51""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:23:20.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/51""}]","[{""answer"":""蜻ｨ譛ｫ鞫倩拷闔難ｼ悟悉豕｡貂ｩ豕会ｼ梧惹ｹ域ｷ・・","duration"""":31","success"""":false}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:23:47.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/51""}]","[{""answer"":""蜻ｨ譛ｫ蜴ｻ鞫倩拷闔難ｼ梧ｳ｡貂ｩ豕会ｼ梧惹ｹ域ｷ・・","duration"""":27","success"""":true}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:23:48.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/51""}]","[{""completion"":true,""duration"":59}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:23:48.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/51""}]","[{""questionId"":52}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected"",""display"":""selected""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:23:48.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/52""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:23:57.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/52""}]","[{""answer"":""螂ｽ・∝蝶莉ｬ諤惹ｹ亥悉・・","duration"""":9","success"""":true}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:24:11.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/53""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:24:11.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/52""}]","[{""completion"":true,""duration"":23}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:24:11.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/52""}]","[{""questionId"":53}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected"",""display"":""selected""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:24:26.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/53""}]","[{""answer"":""莉主ｮｿ闊榊芦驍｣蜆ｿ譛牙､夊ｿ懶ｼ・","duration"""":15","success"""":true}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:24:28.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/53""}]","[{""questionId"":54}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected"",""display"":""selected""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:24:28.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/53""}]","[{""completion"":true,""duration"":17}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:24:28.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/54""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:24:42.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/54""}]","[{""answer"":""荳雁捉譛ｫ逧・羅陦梧ч蠢ｫ蜷暦ｼ・","duration"""":14","success"""":true}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:25:12.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/54""}]","[{""duration"":323}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/suspended"",""display"":""suspended""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:25:57.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/54""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/resumed"",""display"":""resumed""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:26:05.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:26:05.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar""}]","[{""duration"":182}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:26:05.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/9/grammar/54""}]","[{""completion"":true,""duration"":54}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:26:07.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:26:08.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]","[{""duration"":12}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/suspended"",""display"":""suspended""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:42:53.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/resumed"",""display"":""resumed""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:42:54.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/speaking""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved"",""display"":""moved""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:42:54.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved"",""display"":""moved""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:42:54.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:42:55.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved"",""display"":""moved""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:42:56.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/43""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved"",""display"":""moved""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:42:57.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/43""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:42:57.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:43:26.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/43""}]","[{""answer"":""菴隕∝悉荳願ｯｾ莠・ｼ梧惹ｹ郁ｿ俶ｲ｡襍ｷ蠎奇ｼ・","duration"""":30","success"""":false}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:43:51.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/43""}]","[{""answer"":""菴隕∝悉荳願ｯｾ・梧惹ｹ郁ｿ俶ｲ｡襍ｷ蠎贋ｺ・ｼ・","duration"""":25","success"""":false}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:44:58.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/43""}]","[{""answer"":""菴隕∝悉荳願ｯｾ莠・ｼ梧惹ｹ郁ｿ俶ｲ｡襍ｷ蠎奇ｼ・","duration"""":67","success"""":false}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:15.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/43""}]","[{""answer"":""菴隕∝悉莠・ｸ願ｯｾ・梧惹ｹ郁ｿ俶ｲ｡襍ｷ蠎奇ｼ・","duration"""":16","success"""":false}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:33.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/43""}]","[{""answer"":""隕∝悉荳願ｯｾ莠・ｼ御ｽ諤惹ｹ郁ｿ俶ｲ｡襍ｷ蠎奇ｼ・","duration"""":19","success"""":true}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:38.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/43""}]","[{""completion"":true,""duration"":162}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:38.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/43""}]","[{""questionId"":44}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected"",""display"":""selected""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:38.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/44""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:45.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/44""}]","[{""answer"":""菴蜩ｪ蜆ｿ荳崎・譛搾ｼ・","duration"""":7","success"""":true}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:46.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/44""}]","[{""questionId"":45}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected"",""display"":""selected""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:46.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/44""}]","[{""completion"":true,""duration"":8}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:46.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/45""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:57.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/45""}]","[{""answer"":""遲我ｸ荳具ｼ梧・扈吩ｽ諢溷・闕ｯ縲・","duration"""":11","success"""":true}]""","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted"",""display"":""submitted""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:58.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/45""}]","[{""questionId"":46}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected"",""display"":""selected""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-02-02T14:45:58.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/8/grammar/45""}]","[{""completion"":true,""duration"":12}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished"",""display"":""finished""}]","[{""osVersion"":""12.1.2"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""appVersion"":""2.2.1"",""classId"":2}]",,
