actor,timeStamp,object,result,verb,extension,,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:54.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_pronunciation/26""}]","[{""success"":true,""duration"":18}]","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:54.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_pronunciation""}]",[{}],"[{""display"":""completed"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/completed""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:55.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_pronunciation/26""}]","[{""completion"":true,""duration"":19}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:55.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_pronunciation""}]","[{""duration"":108}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:56.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:57.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:58.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/21""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:58.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/21""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:58.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:53:59.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/21/ben4.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:14.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/21""}]","[{""answer"":""en""}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:15.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/21""}]","[{""answer"":""en"",""duration"":17,""success"":true}]","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:16.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/21""}]","[{""questionId"":22}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:16.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/21""}]","[{""completion"":true,""duration"":19}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:17.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/22""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:17.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/22/fan4.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:19.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/22""}]","[{""answer"":""an""}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:20.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/22""}]","[{""answer"":""an"",""duration"":3,""success"":true}]","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:21.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/22""}]","[{""completion"":true,""duration"":4}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:21.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/22""}]","[{""questionId"":23}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:21.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:22.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23/deng1.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:24.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23/deng1.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:28.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]","[{""answer"":""ang""}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:29.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]","[{""answer"":""ang"",""duration"":8,""success"":false}]","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]","[{""completion"":false,""duration"":9}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]","[{""questionId"":24}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/24""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:33.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/24""}]","[{""questionId"":23}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:33.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/24""}]","[{""completion"":false,""duration"":3}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:33.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:34.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23/deng1.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:42.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]","[{""answer"":""eng"",""duration"":9,""success"":true}]","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:42.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]","[{""answer"":""eng""}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:47.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/24""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:47.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]","[{""completion"":true,""duration"":13}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:47.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/23""}]","[{""questionId"":24}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:48.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/24/niang2.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:51.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/24""}]","[{""answer"":""iang""}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:51.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/24""}]","[{""answer"":""iang"",""duration"":4,""success"":true}]","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:52.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/24""}]","[{""questionId"":25}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:52.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/24""}]","[{""completion"":true,""duration"":5}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:52.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:53.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25/kun4.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:56.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]","[{""answer"":""en""}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:57.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]","[{""answer"":""en"",""duration"":4,""success"":false}]","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:57.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]","[{""completion"":false,""duration"":5}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:57.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]","[{""questionId"":26}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:58.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/26""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:59.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/26""}]","[{""questionId"":25}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:59.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/26""}]","[{""completion"":false,""duration"":1}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:54:59.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:00.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25/kun4.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:10.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]","[{""answer"":""uen""}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:11.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]","[{""answer"":""uen"",""duration"":12,""success"":true}]","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:12.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]","[{""questionId"":26}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:12.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/25""}]","[{""completion"":true,""duration"":14}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:13.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/26""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:14.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/26/xun4.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:18.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/26""}]","[{""answer"":""ün""}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:18.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening""}]",[{}],"[{""display"":""completed"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/completed""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:18.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/26""}]","[{""answer"":""ün"",""duration"":6,""success"":true}]","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:19.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening""}]","[{""duration"":82}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:19.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/distinguish_listening/26""}]","[{""completion"":true,""duration"":7}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:20.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:22.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/challenge""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:24.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/challenge/31""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:25.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/challenge/31""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:25.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/challenge""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
"[{""objectType"":""agent"",""openId"":29}]",2018-07-29T10:55:27.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/5/challenge/31/yin2yan4.wav""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""5D1BC5B6-EE65-40CB-8B81-AB7A35004931""}]",,
